Item Name,Item Description,Major Category,Minor Category,Asset Group,Quantity Issued,Total Value,MaintenanceType,CONTRACTOR,DEPARTMENT,TARGET RESPONSE DATE
HVC-FLR-734,"BAG FILTER - 5 POCKET, CLASS: F7, MERV RATING - 13+ CARBON, TYPE: MULTI POCKT PARTICLE & MOLECULER FILTER , FRAME: GALVANISED STEEL, MEDIA: GLASS FIBER & BS CARBON, ISO 16890: COARSE EPM1 60%, SIZE: 287X592X360MM - TM 73602",HVAC,FILTER,AIR HANDLING UNIT-05,1,172.73,CM,,,
HVC-FLR-736,"DUST FILTER - CLASS: G4, MERV RATING - 8, ISO 16890: COARSE 70%, RECOMMENDED FINAL PRESSURE DROP: 250PA, SIZE: 289X594X95MM - 179-411-319",HVAC,FILTER,AIR HANDLING UNIT-05,1,27.12,CM,,,
HVC-FLR-743,"DUST FILTER - CLASS: G4, MERV RATING - 8, ISO 16890: COARSE 70%, RECOMMENDED FINAL PRESSURE DROP: 250PA, SIZE: 594X594X95MM - 179-411-863",HVAC,FILTER,AIR HANDLING UNIT-05,1,34.93,CM,,,
HVC-FLR-664,"PRE FILTER - CLASS: G4, MERV RATING - 8, ISO 16890: COARSE 70%, RECOMMENDED FINAL PRESSURE DROP: 250PA, SIZE: 594X594X44MM - 170-112-863",HVAC,FILTER,AIR HANDLING UNIT-05,19,299.82,CM,,,
HVC-FLR-665,"PRE FILTER - CLASS: G4, MERV RATING - 8, ISO 16890: COARSE 70%, RECOMMENDED FINAL PRESSURE DROP: 250PA, SIZE: 289X594X44MM - 170-112-319",HVAC,FILTER,AIR HANDLING UNIT-05,7,79.45,CM,,,
HVC-FLR-736,"DUST FILTER - CLASS: G4, MERV RATING - 8, ISO 16890: COARSE 70%, RECOMMENDED FINAL PRESSURE DROP: 250PA, SIZE: 289X594X95MM - 179-411-319",HVAC,FILTER,AIR HANDLING UNIT-05,5,135.6,CM,,,
HVC-FLR-743,"DUST FILTER - CLASS: G4, MERV RATING - 8, ISO 16890: COARSE 70%, RECOMMENDED FINAL PRESSURE DROP: 250PA, SIZE: 594X594X95MM - 179-411-863",HVAC,FILTER,AIR HANDLING UNIT-05,5,174.65,CM,,,
HVC-FLR-743,"DUST FILTER - CLASS: G4, MERV RATING - 8, ISO 16890: COARSE 70%, RECOMMENDED FINAL PRESSURE DROP: 250PA, SIZE: 594X594X95MM - 179-411-863",HVAC,FILTER,AIR HANDLING UNIT-05,6,209.58,CM,,,
HVC-FLR-733,"BAG FILTER - 10 POCKET, CLASS: F7, MERV RATING - 13+ CARBON, TYPE: MULTI POCKT PARTICLE & MOLECULER FILTER , FRAME: GALVANISED STEEL, MEDIA: GLASS FIBER & BS CARBON, ISO 16890: COARSE EPM1 60%, SIZE: 592X592X360MM - TM 76603-5",HVAC,FILTER,AIR HANDLING UNIT-05,1,283.13,CM,,,
HVC-FLR-734,"BAG FILTER - 5 POCKET, CLASS: F7, MERV RATING - 13+ CARBON, TYPE: MULTI POCKT PARTICLE & MOLECULER FILTER , FRAME: GALVANISED STEEL, MEDIA: GLASS FIBER & BS CARBON, ISO 16890: COARSE EPM1 60%, SIZE: 287X592X360MM - TM 73602",HVAC,FILTER,AIR HANDLING UNIT-05,1,172.73,CM,,,
HVC-FLR-736,"DUST FILTER - CLASS: G4, MERV RATING - 8, ISO 16890: COARSE 70%, RECOMMENDED FINAL PRESSURE DROP: 250PA, SIZE: 289X594X95MM - 179-411-319",HVAC,FILTER,AIR HANDLING UNIT-05,1,27.12,CM,,,
HVC-FLR-743,"DUST FILTER - CLASS: G4, MERV RATING - 8, ISO 16890: COARSE 70%, RECOMMENDED FINAL PRESSURE DROP: 250PA, SIZE: 594X594X95MM - 179-411-863",HVAC,FILTER,AIR HANDLING UNIT-05,1,34.93,CM,,,
HVC-FLR-733,"BAG FILTER - 10 POCKET, CLASS: F7, MERV RATING - 13+ CARBON, TYPE: MULTI POCKT PARTICLE & MOLECULER FILTER , FRAME: GALVANISED STEEL, MEDIA: GLASS FIBER & BS CARBON, ISO 16890: COARSE EPM1 60%, SIZE: 592X592X360MM - TM 76603-5",HVAC,FILTER,AIR HANDLING UNIT-05,2,566.26,CM,,,
HVC-FLR-743,"DUST FILTER - CLASS: G4, MERV RATING - 8, ISO 16890: COARSE 70%, RECOMMENDED FINAL PRESSURE DROP: 250PA, SIZE: 594X594X95MM - 179-411-863",HVAC,FILTER,AIR HANDLING UNIT-05,2,69.86,CM,,,
HVC-FLR-733,"BAG FILTER - 10 POCKET, CLASS: F7, MERV RATING - 13+ CARBON, TYPE: MULTI POCKT PARTICLE & MOLECULER FILTER , FRAME: GALVANISED STEEL, MEDIA: GLASS FIBER & BS CARBON, ISO 16890: COARSE EPM1 60%, SIZE: 592X592X360MM - TM 76603-5",HVAC,FILTER,AIR HANDLING UNIT-05,21,5945.73,CM,,,
HVC-FLR-736,"DUST FILTER - CLASS: G4, MERV RATING - 8, ISO 16890: COARSE 70%, RECOMMENDED FINAL PRESSURE DROP: 250PA, SIZE: 289X594X95MM - 179-411-319",HVAC,FILTER,AIR HANDLING UNIT-05,10,271.2,CM,,,
HVC-FLR-738,"BAG FILTER - 4 POCKET, FILTER CLASS: F7, MERV RATING - 13, TYPE: MULTI POCKT PARTICLE & MOLECULER FILTER , FRAME: GALVANISED STEEL, MEDIA: GLASS FIBER, ISO 16890: COARSE EPM1 60%, SIZE: 287X592X360MM - 51.2320.0414",HVAC,FILTER,AIR HANDLING UNIT-05,21,793.38,CM,,,
HVC-FLR-743,"DUST FILTER - CLASS: G4, MERV RATING - 8, ISO 16890: COARSE 70%, RECOMMENDED FINAL PRESSURE DROP: 250PA, SIZE: 594X594X95MM - 179-411-863",HVAC,FILTER,AIR HANDLING UNIT-05,10,349.3,CM,,,
HVC-FLR-733,"BAG FILTER - 10 POCKET, CLASS: F7, MERV RATING - 13+ CARBON, TYPE: MULTI POCKT PARTICLE & MOLECULER FILTER , FRAME: GALVANISED STEEL, MEDIA: GLASS FIBER & BS CARBON, ISO 16890: COARSE EPM1 60%, SIZE: 592X592X360MM - TM 76603-5",HVAC,FILTER,AIR HANDLING UNIT-05,21,5945.73,CM,,,
HVC-FLR-734,"BAG FILTER - 5 POCKET, CLASS: F7, MERV RATING - 13+ CARBON, TYPE: MULTI POCKT PARTICLE & MOLECULER FILTER , FRAME: GALVANISED STEEL, MEDIA: GLASS FIBER & BS CARBON, ISO 16890: COARSE EPM1 60%, SIZE: 287X592X360MM - TM 73602",HVAC,FILTER,AIR HANDLING UNIT-05,10,1727.3,CM,,,
HVC-FLR-736,"DUST FILTER - CLASS: G4, MERV RATING - 8, ISO 16890: COARSE 70%, RECOMMENDED FINAL PRESSURE DROP: 250PA, SIZE: 289X594X95MM - 179-411-319",HVAC,FILTER,AIR HANDLING UNIT-05,10,271.2,CM,,,
HVC-FLR-743,"DUST FILTER - CLASS: G4, MERV RATING - 8, ISO 16890: COARSE 70%, RECOMMENDED FINAL PRESSURE DROP: 250PA, SIZE: 594X594X95MM - 179-411-863",HVAC,FILTER,AIR HANDLING UNIT-05,21,733.53,CM,,,
MCL-BLT-305,V BELT SPA800 - SPA800,MECHANICAL,BELT,AIR HANDLING UNIT-05,2,40.0,CM,,,
HVC-FLR-733,"BAG FILTER - 10 POCKET, CLASS: F7, MERV RATING - 13+ CARBON, TYPE: MULTI POCKT PARTICLE & MOLECULER FILTER , FRAME: GALVANISED STEEL, MEDIA: GLASS FIBER & BS CARBON, ISO 16890: COARSE EPM1 60%, SIZE: 592X592X360MM - TM 76603-5",HVAC,FILTER,AIR HANDLING UNIT-05,2,566.26,CM,,,
HVC-FLR-743,"DUST FILTER - CLASS: G4, MERV RATING - 8, ISO 16890: COARSE 70%, RECOMMENDED FINAL PRESSURE DROP: 250PA, SIZE: 594X594X95MM - 179-411-863",HVAC,FILTER,AIR HANDLING UNIT-05,2,69.86,CM,,,
HVC-FLR-664,"PRE FILTER - CLASS: G4, MERV RATING - 8, ISO 16890: COARSE 70%, RECOMMENDED FINAL PRESSURE DROP: 250PA, SIZE: 594X594X44MM - 170-112-863",HVAC,FILTER,AIR HANDLING UNIT-05,18,284.04,CM,,,
HVC-FLR-665,"PRE FILTER - CLASS: G4, MERV RATING - 8, ISO 16890: COARSE 70%, RECOMMENDED FINAL PRESSURE DROP: 250PA, SIZE: 289X594X44MM - 170-112-319",HVAC,FILTER,AIR HANDLING UNIT-05,6,68.1,CM,,,
HVC-FLR-733,"BAG FILTER - 10 POCKET, CLASS: F7, MERV RATING - 13+ CARBON, TYPE: MULTI POCKT PARTICLE & MOLECULER FILTER , FRAME: GALVANISED STEEL, MEDIA: GLASS FIBER & BS CARBON, ISO 16890: COARSE EPM1 60%, SIZE: 592X592X360MM - TM 76603-5",HVAC,FILTER,AIR HANDLING UNIT-05,18,5096.34,CM,,,
HVC-FLR-734,"BAG FILTER - 5 POCKET, CLASS: F7, MERV RATING - 13+ CARBON, TYPE: MULTI POCKT PARTICLE & MOLECULER FILTER , FRAME: GALVANISED STEEL, MEDIA: GLASS FIBER & BS CARBON, ISO 16890: COARSE EPM1 60%, SIZE: 287X592X360MM - TM 73602",HVAC,FILTER,AIR HANDLING UNIT-05,6,1036.38,CM,,,
HVC-BLT-402,BELT-SPA1400,HVAC,BELT,AIR HANDLING UNIT-05,2,80.0,CM,,,
HVC-BLT-415,BELT-SPA2282,HVAC,BELT,AIR HANDLING UNIT-05,4,240.0,CM,,,
HVC-FLR-664,"PRE FILTER - CLASS: G4, MERV RATING - 8, ISO 16890: COARSE 70%, RECOMMENDED FINAL PRESSURE DROP: 250PA, SIZE: 594X594X44MM - 170-112-863",HVAC,FILTER,AIR HANDLING UNIT-05,16,252.48,CM,,,
HVC-FLR-665,"PRE FILTER - CLASS: G4, MERV RATING - 8, ISO 16890: COARSE 70%, RECOMMENDED FINAL PRESSURE DROP: 250PA, SIZE: 289X594X44MM - 170-112-319",HVAC,FILTER,AIR HANDLING UNIT-05,4,45.4,CM,,,
HVC-FLR-733,"BAG FILTER - 10 POCKET, CLASS: F7, MERV RATING - 13+ CARBON, TYPE: MULTI POCKT PARTICLE & MOLECULER FILTER , FRAME: GALVANISED STEEL, MEDIA: GLASS FIBER & BS CARBON, ISO 16890: COARSE EPM1 60%, SIZE: 592X592X360MM - TM 76603-5",HVAC,FILTER,AIR HANDLING UNIT-05,12,3397.56,CM,,,
HVC-FLR-736,"DUST FILTER - CLASS: G4, MERV RATING - 8, ISO 16890: COARSE 70%, RECOMMENDED FINAL PRESSURE DROP: 250PA, SIZE: 289X594X95MM - 179-411-319",HVAC,FILTER,AIR HANDLING UNIT-05,4,108.48,CM,,,
HVC-FLR-743,"DUST FILTER - CLASS: G4, MERV RATING - 8, ISO 16890: COARSE 70%, RECOMMENDED FINAL PRESSURE DROP: 250PA, SIZE: 594X594X95MM - 179-411-863",HVAC,FILTER,AIR HANDLING UNIT-05,4,139.72,CM,,,
HVC-FLR-664,"PRE FILTER - CLASS: G4, MERV RATING - 8, ISO 16890: COARSE 70%, RECOMMENDED FINAL PRESSURE DROP: 250PA, SIZE: 594X594X44MM - 170-112-863",HVAC,FILTER,AIR HANDLING UNIT-05,12,189.36,CM,,,
HVC-FLR-665,"PRE FILTER - CLASS: G4, MERV RATING - 8, ISO 16890: COARSE 70%, RECOMMENDED FINAL PRESSURE DROP: 250PA, SIZE: 289X594X44MM - 170-112-319",HVAC,FILTER,AIR HANDLING UNIT-05,3,34.05,CM,,,
HVC-FLR-736,"DUST FILTER - CLASS: G4, MERV RATING - 8, ISO 16890: COARSE 70%, RECOMMENDED FINAL PRESSURE DROP: 250PA, SIZE: 289X594X95MM - 179-411-319",HVAC,FILTER,AIR HANDLING UNIT-05,3,81.36,CM,,,
HVC-FLR-743,"DUST FILTER - CLASS: G4, MERV RATING - 8, ISO 16890: COARSE 70%, RECOMMENDED FINAL PRESSURE DROP: 250PA, SIZE: 594X594X95MM - 179-411-863",HVAC,FILTER,AIR HANDLING UNIT-05,3,104.79,CM,,,
HVC-VBT-021,V-BELT - SPA1250,HVAC,V-BELT,AIR HANDLING UNIT-05,1,32.0,CM,,,
HVC-FLR-734,"BAG FILTER - 5 POCKET, CLASS: F7, MERV RATING - 13+ CARBON, TYPE: MULTI POCKT PARTICLE & MOLECULER FILTER , FRAME: GALVANISED STEEL, MEDIA: GLASS FIBER & BS CARBON, ISO 16890: COARSE EPM1 60%, SIZE: 287X592X360MM - TM 73602",HVAC,FILTER,AIR HANDLING UNIT-05,2,345.46,CM,,,
HVC-FLR-743,"DUST FILTER - CLASS: G4, MERV RATING - 8, ISO 16890: COARSE 70%, RECOMMENDED FINAL PRESSURE DROP: 250PA, SIZE: 594X594X95MM - 179-411-863",HVAC,FILTER,AIR HANDLING UNIT-05,2,69.86,CM,,,
HVC-FLR-733,"BAG FILTER - 10 POCKET, CLASS: F7, MERV RATING - 13+ CARBON, TYPE: MULTI POCKT PARTICLE & MOLECULER FILTER , FRAME: GALVANISED STEEL, MEDIA: GLASS FIBER & BS CARBON, ISO 16890: COARSE EPM1 60%, SIZE: 592X592X360MM - TM 76603-5",HVAC,FILTER,AIR HANDLING UNIT-01,1,283.13,CM,,,
HVC-FLR-734,"BAG FILTER - 5 POCKET, CLASS: F7, MERV RATING - 13+ CARBON, TYPE: MULTI POCKT PARTICLE & MOLECULER FILTER , FRAME: GALVANISED STEEL, MEDIA: GLASS FIBER & BS CARBON, ISO 16890: COARSE EPM1 60%, SIZE: 287X592X360MM - TM 73602",HVAC,FILTER,AIR HANDLING UNIT-01,1,172.73,CM,,,
HVC-FLR-736,"DUST FILTER - CLASS: G4, MERV RATING - 8, ISO 16890: COARSE 70%, RECOMMENDED FINAL PRESSURE DROP: 250PA, SIZE: 289X594X95MM - 179-411-319",HVAC,FILTER,AIR HANDLING UNIT-01,1,27.12,CM,,,
HVC-FLR-743,"DUST FILTER - CLASS: G4, MERV RATING - 8, ISO 16890: COARSE 70%, RECOMMENDED FINAL PRESSURE DROP: 250PA, SIZE: 594X594X95MM - 179-411-863",HVAC,FILTER,AIR HANDLING UNIT-01,1,34.93,CM,,,
HVC-FLR-664,"PRE FILTER - CLASS: G4, MERV RATING - 8, ISO 16890: COARSE 70%, RECOMMENDED FINAL PRESSURE DROP: 250PA, SIZE: 594X594X44MM - 170-112-863",HVAC,FILTER,AIR HANDLING UNIT-05,2,31.56,CM,,,
HVC-FLR-733,"BAG FILTER - 10 POCKET, CLASS: F7, MERV RATING - 13+ CARBON, TYPE: MULTI POCKT PARTICLE & MOLECULER FILTER , FRAME: GALVANISED STEEL, MEDIA: GLASS FIBER & BS CARBON, ISO 16890: COARSE EPM1 60%, SIZE: 592X592X360MM - TM 76603-5",HVAC,FILTER,AIR HANDLING UNIT-05,2,566.26,CM,,,
MCL-BRG-402,BEARING  - 6208-2ZC3,MECHANICAL,BEARING,AIR HANDLING UNIT-05,2,120.0,CM,,,
HVC-FLR-665,"PRE FILTER - CLASS: G4, MERV RATING - 8, ISO 16890: COARSE 70%, RECOMMENDED FINAL PRESSURE DROP: 250PA, SIZE: 289X594X44MM - 170-112-319",HVAC,FILTER,AIR HANDLING UNIT-05,4,45.4,CM,,,
HVC-FLR-743,"DUST FILTER - CLASS: G4, MERV RATING - 8, ISO 16890: COARSE 70%, RECOMMENDED FINAL PRESSURE DROP: 250PA, SIZE: 594X594X95MM - 179-411-863",HVAC,FILTER,AIR HANDLING UNIT-05,4,139.72,CM,,,
HVC-FLR-665,"PRE FILTER - CLASS: G4, MERV RATING - 8, ISO 16890: COARSE 70%, RECOMMENDED FINAL PRESSURE DROP: 250PA, SIZE: 289X594X44MM - 170-112-319",HVAC,FILTER,AIR HANDLING UNIT-05,4,45.4,CM,,,
HVC-FLR-743,"DUST FILTER - CLASS: G4, MERV RATING - 8, ISO 16890: COARSE 70%, RECOMMENDED FINAL PRESSURE DROP: 250PA, SIZE: 594X594X95MM - 179-411-863",HVAC,FILTER,AIR HANDLING UNIT-05,4,139.72,CM,,,
HVC-FLR-736,"DUST FILTER - CLASS: G4, MERV RATING - 8, ISO 16890: COARSE 70%, RECOMMENDED FINAL PRESSURE DROP: 250PA, SIZE: 289X594X95MM - 179-411-319",HVAC,FILTER,AIR HANDLING UNIT-05,3,81.36,CM,,,
HVC-FLR-743,"DUST FILTER - CLASS: G4, MERV RATING - 8, ISO 16890: COARSE 70%, RECOMMENDED FINAL PRESSURE DROP: 250PA, SIZE: 594X594X95MM - 179-411-863",HVAC,FILTER,AIR HANDLING UNIT-05,3,104.79,CM,,,
HVC-FLR-665,"PRE FILTER - CLASS: G4, MERV RATING - 8, ISO 16890: COARSE 70%, RECOMMENDED FINAL PRESSURE DROP: 250PA, SIZE: 289X594X44MM - 170-112-319",HVAC,FILTER,AIR HANDLING UNIT-05,4,45.4,CM,,,
HVC-FLR-733,"BAG FILTER - 10 POCKET, CLASS: F7, MERV RATING - 13+ CARBON, TYPE: MULTI POCKT PARTICLE & MOLECULER FILTER , FRAME: GALVANISED STEEL, MEDIA: GLASS FIBER & BS CARBON, ISO 16890: COARSE EPM1 60%, SIZE: 592X592X360MM - TM 76603-5",HVAC,FILTER,AIR HANDLING UNIT-05,12,3397.56,CM,,,
HVC-FLR-743,"DUST FILTER - CLASS: G4, MERV RATING - 8, ISO 16890: COARSE 70%, RECOMMENDED FINAL PRESSURE DROP: 250PA, SIZE: 594X594X95MM - 179-411-863",HVAC,FILTER,AIR HANDLING UNIT-05,4,139.72,CM,,,
HVC-FLR-665,"PRE FILTER - CLASS: G4, MERV RATING - 8, ISO 16890: COARSE 70%, RECOMMENDED FINAL PRESSURE DROP: 250PA, SIZE: 289X594X44MM - 170-112-319",HVAC,FILTER,AIR HANDLING UNIT-05,4,45.4,CM,,,
HVC-FLR-743,"DUST FILTER - CLASS: G4, MERV RATING - 8, ISO 16890: COARSE 70%, RECOMMENDED FINAL PRESSURE DROP: 250PA, SIZE: 594X594X95MM - 179-411-863",HVAC,FILTER,AIR HANDLING UNIT-05,4,139.72,CM,,,
HVC-FLR-665,"PRE FILTER - CLASS: G4, MERV RATING - 8, ISO 16890: COARSE 70%, RECOMMENDED FINAL PRESSURE DROP: 250PA, SIZE: 289X594X44MM - 170-112-319",HVAC,FILTER,AIR HANDLING UNIT-05,7,79.45,CM,,,
HVC-FLR-743,"DUST FILTER - CLASS: G4, MERV RATING - 8, ISO 16890: COARSE 70%, RECOMMENDED FINAL PRESSURE DROP: 250PA, SIZE: 594X594X95MM - 179-411-863",HVAC,FILTER,AIR HANDLING UNIT-05,12,419.16,CM,,,
MCL-BLT-304,V BELT SPA757 - SPA757,MECHANICAL,BELT,AIR HANDLING UNIT-05,2,44.0,CM,,,
MCL-VBT-101,V-BELT-SPA1800 FOR MOTOR - SPA1800,MECHANICAL,V-BELT,AIR HANDLING UNIT-05,2,92.0,CM,,,
HVC-FLR-733,"BAG FILTER - 10 POCKET, CLASS: F7, MERV RATING - 13+ CARBON, TYPE: MULTI POCKT PARTICLE & MOLECULER FILTER , FRAME: GALVANISED STEEL, MEDIA: GLASS FIBER & BS CARBON, ISO 16890: COARSE EPM1 60%, SIZE: 592X592X360MM - TM 76603-5",HVAC,FILTER,AIR HANDLING UNIT-05,1,283.13,CM,,,
HVC-FLR-734,"BAG FILTER - 5 POCKET, CLASS: F7, MERV RATING - 13+ CARBON, TYPE: MULTI POCKT PARTICLE & MOLECULER FILTER , FRAME: GALVANISED STEEL, MEDIA: GLASS FIBER & BS CARBON, ISO 16890: COARSE EPM1 60%, SIZE: 287X592X360MM - TM 73602",HVAC,FILTER,AIR HANDLING UNIT-05,1,172.73,CM,,,
HVC-FLR-736,"DUST FILTER - CLASS: G4, MERV RATING - 8, ISO 16890: COARSE 70%, RECOMMENDED FINAL PRESSURE DROP: 250PA, SIZE: 289X594X95MM - 179-411-319",HVAC,FILTER,AIR HANDLING UNIT-05,1,27.12,CM,,,
HVC-FLR-743,"DUST FILTER - CLASS: G4, MERV RATING - 8, ISO 16890: COARSE 70%, RECOMMENDED FINAL PRESSURE DROP: 250PA, SIZE: 594X594X95MM - 179-411-863",HVAC,FILTER,AIR HANDLING UNIT-05,1,34.93,CM,,,
HVC-FLR-733,"BAG FILTER - 10 POCKET, CLASS: F7, MERV RATING - 13+ CARBON, TYPE: MULTI POCKT PARTICLE & MOLECULER FILTER , FRAME: GALVANISED STEEL, MEDIA: GLASS FIBER & BS CARBON, ISO 16890: COARSE EPM1 60%, SIZE: 592X592X360MM - TM 76603-5",HVAC,FILTER,AIR HANDLING UNIT-05,2,566.26,CM,,,
HVC-FLR-743,"DUST FILTER - CLASS: G4, MERV RATING - 8, ISO 16890: COARSE 70%, RECOMMENDED FINAL PRESSURE DROP: 250PA, SIZE: 594X594X95MM - 179-411-863",HVAC,FILTER,AIR HANDLING UNIT-05,2,69.86,CM,,,
HVC-FLR-733,"BAG FILTER - 10 POCKET, CLASS: F7, MERV RATING - 13+ CARBON, TYPE: MULTI POCKT PARTICLE & MOLECULER FILTER , FRAME: GALVANISED STEEL, MEDIA: GLASS FIBER & BS CARBON, ISO 16890: COARSE EPM1 60%, SIZE: 592X592X360MM - TM 76603-5",HVAC,FILTER,AIR HANDLING UNIT-05,1,283.13,CM,,,
HVC-FLR-734,"BAG FILTER - 5 POCKET, CLASS: F7, MERV RATING - 13+ CARBON, TYPE: MULTI POCKT PARTICLE & MOLECULER FILTER , FRAME: GALVANISED STEEL, MEDIA: GLASS FIBER & BS CARBON, ISO 16890: COARSE EPM1 60%, SIZE: 287X592X360MM - TM 73602",HVAC,FILTER,AIR HANDLING UNIT-05,1,172.73,CM,,,
HVC-FLR-736,"DUST FILTER - CLASS: G4, MERV RATING - 8, ISO 16890: COARSE 70%, RECOMMENDED FINAL PRESSURE DROP: 250PA, SIZE: 289X594X95MM - 179-411-319",HVAC,FILTER,AIR HANDLING UNIT-05,1,27.12,CM,,,
HVC-FLR-743,"DUST FILTER - CLASS: G4, MERV RATING - 8, ISO 16890: COARSE 70%, RECOMMENDED FINAL PRESSURE DROP: 250PA, SIZE: 594X594X95MM - 179-411-863",HVAC,FILTER,AIR HANDLING UNIT-05,1,34.93,CM,,,
HVC-FLR-664,"PRE FILTER - CLASS: G4, MERV RATING - 8, ISO 16890: COARSE 70%, RECOMMENDED FINAL PRESSURE DROP: 250PA, SIZE: 594X594X44MM - 170-112-863",HVAC,FILTER,AIR HANDLING UNIT-05,12,189.36,CM,,,
HVC-FLR-665,"PRE FILTER - CLASS: G4, MERV RATING - 8, ISO 16890: COARSE 70%, RECOMMENDED FINAL PRESSURE DROP: 250PA, SIZE: 289X594X44MM - 170-112-319",HVAC,FILTER,AIR HANDLING UNIT-05,8,90.8,CM,,,
HVC-FLR-736,"DUST FILTER - CLASS: G4, MERV RATING - 8, ISO 16890: COARSE 70%, RECOMMENDED FINAL PRESSURE DROP: 250PA, SIZE: 289X594X95MM - 179-411-319",HVAC,FILTER,AIR HANDLING UNIT-05,3,81.36,CM,,,
HVC-FLR-743,"DUST FILTER - CLASS: G4, MERV RATING - 8, ISO 16890: COARSE 70%, RECOMMENDED FINAL PRESSURE DROP: 250PA, SIZE: 594X594X95MM - 179-411-863",HVAC,FILTER,AIR HANDLING UNIT-05,3,104.79,CM,,,
MCL-BLT-306,V BELT SPA900 - SPA900,MECHANICAL,BELT,AIR HANDLING UNIT-05,2,40.0,CM,,,
HVC-FLR-733,"BAG FILTER - 10 POCKET, CLASS: F7, MERV RATING - 13+ CARBON, TYPE: MULTI POCKT PARTICLE & MOLECULER FILTER , FRAME: GALVANISED STEEL, MEDIA: GLASS FIBER & BS CARBON, ISO 16890: COARSE EPM1 60%, SIZE: 592X592X360MM - TM 76603-5",HVAC,FILTER,AIR HANDLING UNIT-05,15,4246.95,CM,,,
HVC-FLR-734,"BAG FILTER - 5 POCKET, CLASS: F7, MERV RATING - 13+ CARBON, TYPE: MULTI POCKT PARTICLE & MOLECULER FILTER , FRAME: GALVANISED STEEL, MEDIA: GLASS FIBER & BS CARBON, ISO 16890: COARSE EPM1 60%, SIZE: 287X592X360MM - TM 73602",HVAC,FILTER,AIR HANDLING UNIT-05,3,518.19,CM,,,
HVC-FLR-736,"DUST FILTER - CLASS: G4, MERV RATING - 8, ISO 16890: COARSE 70%, RECOMMENDED FINAL PRESSURE DROP: 250PA, SIZE: 289X594X95MM - 179-411-319",HVAC,FILTER,AIR HANDLING UNIT-05,4,108.48,CM,,,
HVC-FLR-743,"DUST FILTER - CLASS: G4, MERV RATING - 8, ISO 16890: COARSE 70%, RECOMMENDED FINAL PRESSURE DROP: 250PA, SIZE: 594X594X95MM - 179-411-863",HVAC,FILTER,AIR HANDLING UNIT-05,4,139.72,CM,,,
HVC-FLR-664,"PRE FILTER - CLASS: G4, MERV RATING - 8, ISO 16890: COARSE 70%, RECOMMENDED FINAL PRESSURE DROP: 250PA, SIZE: 594X594X44MM - 170-112-863",HVAC,FILTER,AIR HANDLING UNIT-05,12,189.36,CM,,,
HVC-FLR-736,"DUST FILTER - CLASS: G4, MERV RATING - 8, ISO 16890: COARSE 70%, RECOMMENDED FINAL PRESSURE DROP: 250PA, SIZE: 289X594X95MM - 179-411-319",HVAC,FILTER,AIR HANDLING UNIT-05,4,108.48,CM,,,
HVC-FLR-743,"DUST FILTER - CLASS: G4, MERV RATING - 8, ISO 16890: COARSE 70%, RECOMMENDED FINAL PRESSURE DROP: 250PA, SIZE: 594X594X95MM - 179-411-863",HVAC,FILTER,AIR HANDLING UNIT-05,4,139.72,CM,,,
HVC-FLR-664,"PRE FILTER - CLASS: G4, MERV RATING - 8, ISO 16890: COARSE 70%, RECOMMENDED FINAL PRESSURE DROP: 250PA, SIZE: 594X594X44MM - 170-112-863",HVAC,FILTER,AIR HANDLING UNIT-05,12,189.36,CM,,,
HVC-FLR-736,"DUST FILTER - CLASS: G4, MERV RATING - 8, ISO 16890: COARSE 70%, RECOMMENDED FINAL PRESSURE DROP: 250PA, SIZE: 289X594X95MM - 179-411-319",HVAC,FILTER,AIR HANDLING UNIT-05,4,108.48,CM,,,
HVC-FLR-743,"DUST FILTER - CLASS: G4, MERV RATING - 8, ISO 16890: COARSE 70%, RECOMMENDED FINAL PRESSURE DROP: 250PA, SIZE: 594X594X95MM - 179-411-863",HVAC,FILTER,AIR HANDLING UNIT-05,4,139.72,CM,,,
HVC-FLR-743,"DUST FILTER - CLASS: G4, MERV RATING - 8, ISO 16890: COARSE 70%, RECOMMENDED FINAL PRESSURE DROP: 250PA, SIZE: 594X594X95MM - 179-411-863",HVAC,FILTER,AIR HANDLING UNIT-05,6,209.58,CM,,,
HVC-FLR-736,"DUST FILTER - CLASS: G4, MERV RATING - 8, ISO 16890: COARSE 70%, RECOMMENDED FINAL PRESSURE DROP: 250PA, SIZE: 289X594X95MM - 179-411-319",HVAC,FILTER,AIR HANDLING UNIT-05,1,27.12,CM,,,
HVC-FLR-743,"DUST FILTER - CLASS: G4, MERV RATING - 8, ISO 16890: COARSE 70%, RECOMMENDED FINAL PRESSURE DROP: 250PA, SIZE: 594X594X95MM - 179-411-863",HVAC,FILTER,AIR HANDLING UNIT-05,2,69.86,CM,,,
HVC-FLR-733,"BAG FILTER - 10 POCKET, CLASS: F7, MERV RATING - 13+ CARBON, TYPE: MULTI POCKT PARTICLE & MOLECULER FILTER , FRAME: GALVANISED STEEL, MEDIA: GLASS FIBER & BS CARBON, ISO 16890: COARSE EPM1 60%, SIZE: 592X592X360MM - TM 76603-5",HVAC,FILTER,AIR HANDLING UNIT-05,1,283.13,CM,,,
